Index,X,Y,Z,E
781,7271,8583,80,9134
782,7399,8687,80,9141
783,7323,8590,80,9148
784,7209,8475,80,9156
785,7094,8361,80,9164
786,6979,8247,80,9173
787,6864,8132,80,9181
788,6961,8183,80,9187
789,7075,8298,80,9195
790,7190,8412,80,9203
791,7305,8527,80,9212
792,7419,8642,80,9220
793,7470,8646,80,9226
794,7355,8531,80,9234
795,7240,8416,80,9242
796,7125,8302,80,9251
797,7011,8187,80,9259
798,6996,8128,80,9265
799,7111,8243,80,9273
800,7225,8358,80,9282
801,7340,8472,80,9290
802,7455,8586,80,9298
803,7589,8687,80,9305
804,7501,8586,80,9312
805,7386,8472,80,9321
806,7271,8358,80,9329
807,7156,8243,80,9338
808,7042,8128,80,9346
809,7145,8187,80,9352
810,7260,8301,80,9361
811,7375,8416,80,9369
812,7489,8531,80,9377
813,7604,8645,80,9385
814,7647,8642,80,9391
815,7533,8527,80,9399
816,7418,8412,80,9408
817,7303,8298,80,9416
818,7188,8184,80,9424
819,7180,8132,80,9430
820,7295,8247,80,9439
821,7410,8361,80,9447
822,7525,8475,80,9455
823,7640,8590,80,9463
824,7776,8687,80,9470
825,7678,8583,80,9477
826,7563,8468,80,9486
827,7449,8354,80,9494
828,7334,8239,80,9502
829,7219,8125,80,9510
830,7330,8190,80,9517
831,7444,8305,80,9525
832,7559,8420,80,9533
833,7674,8534,80,9541
834,7789,8649,80,9549
835,7825,8638,80,9555
836,7710,8524,80,9564
837,7595,8409,80,9572
838,7480,8295,80,9580
839,7365,8180,80,9588
840,7365,8135,80,9595
841,7480,8250,80,9603
842,7595,8365,80,9611
843,7709,8479,80,9619
844,7824,8594,80,9627
845,7962,8687,80,9634
846,7856,8579,80,9642
847,7741,8465,80,9650
848,7626,8350,80,9658
849,7512,8235,80,9666
850,7397,8121,80,9675
851,7515,8195,80,9681
852,7630,8309,80,9689
853,7745,8424,80,9697
854,7859,8539,80,9705
855,7974,8653,80,9714
856,8001,8634,80,9720
857,7887,8519,80,9728
858,7772,8404,80,9736
859,7657,8290,80,9744
860,7542,8176,80,9753
861,7550,8140,80,9759
862,7665,8255,80,9767
863,7780,8369,80,9775
864,7895,8483,80,9784
865,8010,8598,80,9792
866,8144,8686,80,9798
867,8032,8575,80,9806
868,7918,8460,80,9814
869,7803,8346,80,9822
870,7688,8231,80,9831
871,7574,8116,80,9839
872,7701,8199,80,9845
873,7815,8314,80,9853
874,7930,8428,80,9862
875,8045,8543,80,9870
876,8159,8658,80,9878
877,8178,8630,80,9884
878,8063,8515,80,9893
879,7948,8400,80,9901
880,7833,8286,80,9909
881,7719,8171,80,9918
882,7736,8144,80,9924
883,7851,8259,80,9932
884,7965,8374,80,9941
885,8080,8488,80,9949
886,8195,8602,80,9957
887,8323,8685,80,9963
888,8209,8571,80,9971
889,8094,8456,80,9980
890,7980,8341,80,9988
891,7865,8226,80,9996
892,7751,8113,80,10004
893,7886,8203,80,10011
894,8001,8318,80,10019
895,8115,8433,80,10027
896,8230,8548,80,10035
897,8345,8662,80,10043
898,8354,8625,80,10049
899,8240,8510,80,10058
900,8125,8396,80,10066
901,8010,8282,80,10074
902,7895,8167,80,10082
903,7921,8149,80,10089
