Index,X,Y,Z,E
838,7475,8290,80,9580
839,7360,8175,80,9589
840,7370,8140,80,9595
841,7485,8255,80,9603
842,7600,8370,80,9611
843,7714,8484,80,9620
844,7829,8599,80,9628
845,7962,8686,80,9634
846,7851,8574,80,9642
847,7736,8460,80,9650
848,7621,8345,80,9659
849,7507,8230,80,9667
850,7392,8116,80,9675
851,7520,8200,80,9681
852,7635,8314,80,9689
853,7750,8429,80,9698
854,7864,8544,80,9706
855,7979,8658,80,9714
856,7996,8629,80,9720
857,7881,8514,80,9728
858,7767,8400,80,9737
859,7652,8285,80,9745
860,7537,8171,80,9753
861,7555,8145,80,9759
862,7670,8260,80,9767
863,7785,8374,80,9776
864,7900,8488,80,9784
865,8015,8603,80,9792
866,8142,8685,80,9798
867,8027,8570,80,9806
868,7913,8455,80,9815
869,7798,8340,80,9823
870,7683,8226,80,9831
871,7570,8113,80,9839
872,7706,8204,80,9846
873,7820,8319,80,9854
874,7935,8434,80,9862
875,8050,8548,80,9870
876,8165,8663,80,9878
877,8173,8624,80,9885
878,8058,8510,80,9893
879,7943,8396,80,9901
880,7828,8281,80,9910
881,7713,8166,80,9918
882,7741,8149,80,9925
883,7856,8264,80,9933
884,7971,8379,80,9941
885,8085,8493,80,9949
886,8200,8608,80,9957
887,8319,8680,80,9964
888,8204,8565,80,9972
889,8089,8451,80,9980
890,7974,8336,80,9988
891,7860,8221,80,9996
892,7753,8113,80,10004
893,7891,8209,80,10011
894,8006,8323,80,10019
895,8121,8438,80,10027
896,8235,8553,80,10036
897,8350,8667,80,10044
898,8349,8620,80,10050
899,8234,8505,80,10058
900,8120,8391,80,10066
901,8005,8276,80,10074
902,7890,8162,80,10083
903,7926,8154,80,10089
904,8041,8269,80,10097
905,8156,8383,80,10105
906,8271,8497,80,10113
907,8386,8612,80,10121
908,8453,8633,80,10128
909,8338,8518,80,10136
910,8223,8404,80,10144
911,8108,8289,80,10153
912,7994,8174,80,10161
913,8005,8141,80,10167
914,8119,8256,80,10175
915,8234,8370,80,10184
916,8349,8485,80,10192
917,8463,8600,80,10200
918,8485,8575,80,10207
919,8370,8460,80,10215
920,8256,8346,80,10223
921,8141,8231,80,10231
922,8026,8117,80,10240
923,8152,8199,80,10246
924,8267,8314,80,10254
925,8382,8427,80,10262
926,8497,8542,80,10270
927,8573,8573,80,10277
928,8459,8458,80,10285
929,8344,8344,80,10293
930,8229,8229,80,10302
931,8115,8114,80,10310
932,8246,8201,80,10316
933,8360,8316,80,10325
934,8475,8430,80,10333
935,8590,8545,80,10341
936,8614,8523,80,10348
937,8499,8408,80,10356
938,8385,8294,80,10364
939,8270,8179,80,10372
940,8271,8136,80,10379
941,8385,8251,80,10387
942,8500,8365,80,10395
943,8615,8480,80,10403
944,8738,8557,80,10409
945,8624,8442,80,10417
946,8509,8328,80,10426
947,8394,8213,80,10434
948,8311,8113,80,10441
949,8443,8217,80,10449
950,8558,8332,80,10457
